copyright	zengfr	site:http://github.com/zengfr/romhack
00B530	00B530	[21101C, 21101E, 21111C, 21111E, 21121C, 21121E, 21191C, 21191E, 211A1C, 211A1E, 211B1C, 211B1E, 211C1C, 211C1E, 211D1C, 211D1E, 211E1C, 211E1E, 211F1C, 211F1E, 21201C, 21201E]	
00B560	00B560	[211014, 211114, 211914, 211A14, 211B14, 211C14, 211D14, 211E14, 211F14, 212014]	
00B564	00B564	[211014, 211114, 211914, 211A14, 211B14, 211C14, 211D14, 211E14, 211F14, 212014]	
00B56E	00B56E	[21101C, 21101E, 21111C, 21111E, 21191C, 21191E, 211A1C, 211A1E, 211B1C, 211B1E, 211C1C, 211C1E, 211D1C, 211D1E, 211E1C, 211E1E, 211F1C, 211F1E, 21201C, 21201E]	
00B576	00B576	[211016, 211116, 211216, 211916, 211A16, 211B16, 211C16, 211D16, 211E16, 211F16, 212016]	
00B584	00B584	[21101C, 21101E, 21111C, 21111E, 21121C, 21121E, 21191C, 21191E, 211A1C, 211A1E, 211B1C, 211B1E, 211C1C, 211C1E, 211D1C, 211D1E, 211E1C, 211E1E, 211F1C, 211F1E, 21201C, 21201E]	
00B588	00B588	[211014, 211114, 211214, 211914, 211A14, 211B14, 211C14, 211D14, 211E14, 211F14, 212014]	
00B5A0	00B5A0	[211016, 211116, 211216, 211916, 211A16, 211B16, 211C16, 211D16, 211E16, 211F16, 212016]	
00B5B4	00B5B4	[211064, 211164, 211964, 211A64, 211B64, 211C64, 211D64, 211E64, 211F64, 212064]	
00B5C8	00B5C8	[211038, 211138, 211938, 211A38, 211B38, 211C38, 211D38, 211E38, 211F38, 212038]	
00B5E2	00B5E2	[21104A, 21114A, 21194A, 211A4A, 211B4A, 211C4A, 211D4A, 211E4A, 211F4A, 21204A]	
00B5F0	00B5F0	[21101A, 21111A, 21191A, 211A1A, 211B1A, 211C1A, 211D1A, 211E1A, 211F1A, 21201A]	
00B5F6	00B5F6	[211020, 211022, 211120, 211122, 211920, 211922, 211A20, 211A22, 211B20, 211B22, 211C20, 211C22, 211D20, 211D22, 211E20, 211E22, 211F20, 211F22, 212020, 212022]	
00B5FC	00B5FC	[211038, 21103A, 211138, 21113A, 211938, 21193A, 211A38, 211A3A, 211B38, 211B3A, 211C38, 211C3A, 211D38, 211D3A, 211E38, 211E3A, 211F38, 211F3A, 212038, 21203A]	
00B602	00B602	[211028, 21102A, 211128, 21112A, 211928, 21192A, 211A28, 211A2A, 211B28, 211B2A, 211C28, 211C2A, 211D28, 211D2A, 211E28, 211E2A, 211F28, 211F2A, 212028, 21202A]	
00B608	00B608	[21104B, 21114B, 21194B, 211A4B, 211B4B, 211C4B, 211D4B, 211E4B, 211F4B, 21204B]	
00B622	00B622	[211010, 211012, 211910, 211912, 211A10, 211A12, 211B10, 211B12, 211C10, 211C12, 211D10, 211D12, 211E10, 211E12, 211F10, 211F12, 212010, 212012]	
00B634	00B634	[211014, 211914, 211A14, 211B14, 211C14, 211D14, 211E14, 211F14, 212014]	
00B63E	00B63E	[21101C, 21101E, 21191C, 21191E, 211A1C, 211A1E, 211B1C, 211B1E, 211C1C, 211C1E, 211D1C, 211D1E, 211E1C, 211E1E, 211F1C, 211F1E, 21201C, 21201E]	
00B64A	00B64A	[211910, 211A10, 211B10, 211C10, 211D10, 211E10, 211F10, 212010]	
00B656	00B656	[211912, 211A12, 211B12, 211C12, 211D12, 211E12, 211F12, 212012]	
00BB46	00BB46	[211004, 211104, 211204]	
00BB52	00BB52	[21104C, 21114C]	
00FB04	00FB04	[211948]	
00FB1E	00FB1E	[211000, 211100, 211200]	
00FB24	00FB24	[21100B, 21110B, 21120B]	
00FB28	00FB28	[211010, 211012, 211110, 211112, 211210, 211212]	
00FB2E	00FB2E	[211017, 211117, 211217]	
00FB34	00FB34	[21101A, 21111A, 21121A]	
00FB38	00FB38	[211020, 211120, 211220]	
00FB3C	00FB3C	[211024, 211124, 211224]	
00FBF8	00FBF8	[211900, 211A00]	
00FC00	00FC00	[21190C, 21190E, 211A0C, 211A0E]	
00FC08	00FC08	[211910, 211912, 211A10, 211A12]	
00FC0E	00FC0E	[211917, 211A17]	
00FC14	00FC14	[211918, 211A18]	
00FC1A	00FC1A	[21191A, 211A1A]	
00FC20	00FC20	[211920, 211A20]	
00FC26	00FC26	[211924, 211A24]	
00FF04	00FF04	[211002, 211102, 211202]	
00FF36	00FF36	[211004, 211104, 211204]	
00FF3C	00FF3C	[211017, 211117, 211217]	
00FF50	00FF50	[211004, 211104, 211204]	
00FF56	00FF56	[211017, 211117, 211217]	
00FF60	00FF60	[211012, 211212]	
00FF66	00FF66	[211017, 211217]	
00FF72	00FF72	[211220]	
00FF78	00FF78	[211002, 211202]	
00FF8C	00FF8C	[211214]	
00FF94	00FF94	[211216]	
00FF9C	00FF9C	[211220]	
00FFA2	00FFA2	[211017, 211217]	
00FFBC	00FFBC	[211004, 211204]	
00FFC2	00FFC2	[211002, 211202]	
010008	010008	[211004, 211104, 211204]	
017606	017606	[2110E9, 2111E9, 2119E9, 211AE9, 211BE9, 211CE9, 211DE9, 211EE9, 211FE9, 2120E9]	
018B22	018B22	[21103F, 21104F, 21113F, 21114F, 21193F, 21194F, 211A3F, 211A4F, 211B3F, 211B4F, 211C3F, 211C4F, 211D3F, 211D4F, 211E3F, 211E4F, 211F3F, 211F4F, 21203F, 21204F]	
018B52	018B52	[21104C, 21114C, 21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C, 211F4C, 21204C]	
018B58	018B58	[211059, 211159, 211959, 211A59, 211B59, 211C59, 211D59, 211E59, 211F59, 212059]	
018BD8	018BD8	[211059, 211159, 211959, 211A59, 211B59, 211C59, 211D59, 211E59, 211F59, 212059]	
018BEA	018BEA	[211159, 211959, 211A59, 211B59, 211C59, 211D59, 211E59, 211F59, 212059]	
018E16	018E16	[21103F, 21113F, 21193F, 211A3F, 211B3F, 211C3F, 211D3F, 211E3F, 211F3F]	
018E20	018E20	[21103F, 21113F, 21193F, 211A3F, 211B3F, 211C3F, 211D3F, 211E3F, 211F3F]	
018E32	018E32	[211045, 211145, 211945, 211A45, 211B45, 211C45, 211D45, 211E45, 211F45]	
018E3C	018E3C	[211045, 211145]	
018E5C	018E5C	[211045, 211145, 211945, 211E45]	
018E72	018E72	[211045, 211145, 211B45]	
018E7E	018E7E	[21103F, 21113F, 21193F, 211A3F, 211B3F, 211C3F, 211D3F, 211E3F, 211F3F]	
018E86	018E86	[21103F, 21113F, 21193F, 211A3F, 211B3F, 211C3F, 211D3F, 211E3F, 211F3F]	
018E8A	018E8A	[211040, 211042, 211140, 211142, 211940, 211942, 211A40, 211A42, 211B40, 211B42, 211C40, 211C42, 211D40, 211D42, 211E40, 211E42, 211F40, 211F42]	
018E8E	018E8E	[21111B, 21191B, 211A1B, 211B1B, 211C1B, 211D1B, 211E1B, 211F1B, 21201B]	
018E90	018E90	[21104E, 21114E, 21194E, 211A4E, 211B4E, 211C4E, 211D4E, 211E4E, 211F4E]	
018E96	018E96	[211044, 211046, 211144, 211146, 211944, 211946, 211A44, 211A46, 211B44, 211B46, 211C44, 211C46, 211D44, 211D46, 211E44, 211E46, 211F44, 211F46]	
018F04	018F04	[21104F, 21114F, 21194F, 211A4F, 211B4F, 211C4F, 211D4F, 211E4F, 21204F]	
018F0A	018F0A	[21104F, 21114F, 21194F, 211A4F, 211B4F, 211C4F, 211D4F, 211E4F, 21204F]	
018F12	018F12	[21104C, 21114C, 21194C, 211A4C, 211B4C, 211C4C, 211D4C, 211E4C, 211F4C, 21204C]	
018F24	018F24	[21104F, 21114F, 21194F, 211A4F, 211B4F, 211C4F]	
018F86	018F86	[21113F, 21193F, 211A3F, 211B3F, 211C3F, 211D3F, 211E3F, 211F3F, 21203F]	
018F90	018F90	[21193F, 211A3F, 211B3F, 211C3F, 211D3F, 211E3F, 211F3F, 21203F]	
018FA2	018FA2	[211945, 211A45, 211B45, 211C45, 211D45, 211E45, 211F45, 212045]	
018FAC	018FAC	[211945, 211C45, 211E45]	
018FCC	018FCC	[211945, 211A45, 211C45, 211E45]	
018FE2	018FE2	[211C45]	
018FEE	018FEE	[21113F, 21193F, 211A3F, 211B3F, 211C3F, 211D3F, 211E3F, 211F3F, 21203F]	
018FF6	018FF6	[21113F, 21193F, 211A3F, 211B3F, 211C3F, 211D3F, 211E3F, 211F3F, 21203F]	
018FFA	018FFA	[211140, 211142, 211940, 211942, 211A40, 211A42, 211B40, 211B42, 211C40, 211C42, 211D40, 211D42, 211E40, 211E42, 211F40, 211F42, 212040, 212042]	
018FFE	018FFE	[21101B, 21111B, 21191B, 211A1B, 211B1B, 211C1B, 211D1B, 211E1B, 211F1B]	
019000	019000	[21114E, 21194E, 211A4E, 211B4E, 211C4E, 211D4E, 211E4E, 211F4E, 21204E]	
019006	019006	[211144, 211146, 211944, 211946, 211A44, 211A46, 211B44, 211B46, 211C44, 211C46, 211D44, 211D46, 211E44, 211E46, 211F44, 211F46, 212044, 212046]	
0190F0	0190F0	[211050, 211150, 211250, 211950, 211A50, 211B50, 211C50, 211D50, 211E50, 211F50, 212050]	
019104	019104	[211054, 211154, 211254, 211954, 211A54, 211B54, 211C54, 211D54, 211E54, 211F54, 212054]	
01910C	01910C	[21104F, 21114F, 21124F, 21194F, 211A4F, 211B4F, 211C4F, 211D4F, 211E4F, 211F4F, 21204F]	
019120	019120	[211056, 211156, 211256, 211956, 211A56, 211B56, 211C56, 211D56, 211E56, 211F56, 212056]	
01915E	01915E	[21101A, 21111A, 21121A, 21191A, 211A1A, 211B1A, 211C1A, 211D1A, 211E1A, 211F1A, 21201A]	
01926C	01926C	[211020, 211022, 211120, 211122]	
01926E	01926E	[21108C, 21108E, 21118C, 21118E]	
019272	019272	[211028, 21102A, 211128, 21112A]	
019274	019274	[211090, 211092, 211190, 211192]	
019282	019282	[211020, 211022, 211120, 211122]	
019286	019286	[21108C, 21108E, 21118C, 21118E]	
01928A	01928A	[21108C, 21108E, 21118C, 21118E]	
01928E	01928E	[211020, 211022, 211120, 211122]	
019294	019294	[21102C, 21102E, 21112C, 21112E]	
019298	019298	[211028, 21102A, 211128, 21112A]	
01929C	01929C	[211090, 211092, 211190, 211192]	
0192A0	0192A0	[211090, 211092, 211190, 211192]	
0192A4	0192A4	[211028, 21102A, 211128, 21112A]	
0192AA	0192AA	[211034, 211036, 211134, 211136]	
019318	019318	[211094, 211194]	
019320	019320	[211020, 211022, 211120, 211122]	
01932A	01932A	[211096, 211196]	
019332	019332	[211028, 21102A, 211128, 21112A]	
01933A	01933A	[2110AA, 2111AA]	
019362	019362	[211080, 211180]	
01936A	01936A	[211080, 211180]	
01936E	01936E	[211082, 211182]	
019376	019376	[211082, 211182]	
01937A	01937A	[211080, 211180]	
019380	019380	[21101A, 21111A]	
01938A	01938A	[2110AC, 2111AC]	
019394	019394	[2110AA, 2111AA]	
01939C	01939C	[2110AA, 2111AA]	
0193C6	0193C6	[2110AB, 2111AB]	
0193DA	0193DA	[211080, 211082, 211180, 211182]	
0193EC	0193EC	[211025, 211125]	
0193F6	0193F6	[2111AA]	
0193FE	0193FE	[2110AB, 2111AB]	
019408	019408	[2110AA, 2111AA]	
01940C	01940C	[211094, 211194]	
019410	019410	[211080, 211082, 211180, 211182]	
019414	019414	[211020, 211022, 211120, 211122]	
01947E	01947E	[211094, 211194]	
019486	019486	[211020, 211120]	
01948C	01948C	[211094, 211194]	
019492	019492	[211020, 211022, 211120, 211122]	
019496	019496	[211080, 211082, 211180, 211182]	
01949C	01949C	[211020, 211120]	
0194A0	0194A0	[211094, 211194]	
0194A6	0194A6	[2110AA, 2111AA]	
0194B6	0194B6	[211080, 211082, 211180, 211182]	
0194E2	0194E2	[211096]	
019522	019522	[211096, 211196]	
01954E	01954E	[211020, 211022, 211120, 211122]	
019552	019552	[211080, 211082, 211180, 211182]	
019558	019558	[211020, 211120]	
01955C	01955C	[211094, 211194]	
019562	019562	[2110AA, 2111AA]	
0195C6	0195C6	[211096, 211196]	
0195F4	0195F4	[211080, 211082, 211180, 211182]	
0195FC	0195FC	[211080, 211082, 211180, 211182]	
019604	019604	[211080, 211180]	
01960C	01960C	[211080, 211180]	
019610	019610	[211082, 211182]	
019618	019618	[211082, 211182]	
01961C	01961C	[211080, 211180]	
019622	019622	[21101A, 21111A]	
01962C	01962C	[2110AC, 2111AC]	
019636	019636	[2110AA, 2111AA]	
01963E	01963E	[2110AA, 2111AA]	
019668	019668	[2110AB, 2111AB]	
01967C	01967C	[211080, 211082, 211180, 211182]	
01968E	01968E	[211025, 211125]	
019698	019698	[2110AA]	
0196A0	0196A0	[2110AB, 2111AB]	
0196AA	0196AA	[2110AA, 2111AA]	
0196AE	0196AE	[211094, 211194]	
0196B2	0196B2	[211080, 211082, 211180, 211182]	
0196B6	0196B6	[211020, 211022, 211120, 211122]	
019720	019720	[211094]	
019726	019726	[211020]	
01972A	01972A	[211094]	
019894	019894	[211084, 211184]	
0198B4	0198B4	[2110AA, 2111AA]	
0198C8	0198C8	[2110AB, 2111AB]	
0198D2	0198D2	[211084, 211086, 211184, 211186]	
0198E2	0198E2	[211025, 211125]	
0198EC	0198EC	[2111AA]	
0198F4	0198F4	[2110AB, 2111AB]	
0198FE	0198FE	[2110AA, 2111AA]	
019902	019902	[211096, 211196]	
019906	019906	[211084, 211086, 211184, 211186]	
01990A	01990A	[211028, 21102A, 211128, 21112A]	
01992E	01992E	[2110AB, 2111AB]	
019964	019964	[2110AA, 2111AA]	
01997E	01997E	[211028, 21102A]	
019982	019982	[211084, 211086]	
019988	019988	[211028]	
01998E	01998E	[211096]	
01999C	01999C	[211084, 211086]	
0199D6	0199D6	[211094]	
0199DA	0199DA	[211094]	
0199EC	0199EC	[211094]	
019A08	019A08	[211096, 211196]	
019A0C	019A0C	[211028, 211128]	
019A10	019A10	[211096, 211196]	
019A16	019A16	[211028, 21102A, 211128, 21112A]	
019A1A	019A1A	[211084, 211086, 211184, 211186]	
019A20	019A20	[211028, 211128]	
019A26	019A26	[211096, 211196]	
019A38	019A38	[211084, 211086, 211184, 211186]	
019A80	019A80	[211094, 211194]	
019A84	019A84	[211094, 211194]	
019A96	019A96	[211094, 211194]	
019C22	019C22	[211094]	
019C26	019C26	[211096]	
019C2A	019C2A	[211028, 21102A]	
019C2E	019C2E	[211084, 211086]	
019C34	019C34	[211028]	
019C56	019C56	[211084, 211086, 211184, 211186]	
019C5E	019C5E	[211084, 211086, 211184, 211186]	
019C66	019C66	[211084, 211184]	
019C86	019C86	[2110AA, 2111AA]	
019C9E	019C9E	[211084, 211086, 211184, 211186]	
019CAE	019CAE	[211025, 211125]	
019CB8	019CB8	[2110AA, 2111AA]	
019CC0	019CC0	[2110AB, 2111AB]	
019CCA	019CCA	[2110AA, 2111AA]	
019CCE	019CCE	[211096, 211196]	
019CD2	019CD2	[211084, 211086, 211184, 211186]	
019CD6	019CD6	[211028, 21102A, 211128, 21112A]	
019CEE	019CEE	[211096, 211196]	
019CF4	019CF4	[211028, 211128]	
019CFA	019CFA	[211096, 211196]	
019D22	019D22	[211080, 211180]	
019D2C	019D2C	[211084, 211184]	
019D5A	019D5A	[21101A, 21111A]	
019D64	019D64	[2110AC, 2111AC]	
019D6E	019D6E	[2110AA, 2111AA]	
019D78	019D78	[2110AA, 2111AA]	
019DA2	019DA2	[211080, 211082, 211180, 211182]	
019DA6	019DA6	[211084, 211086, 211184, 211186]	
019DB6	019DB6	[211025, 211125]	
019DC8	019DC8	[2110AB, 2111AB]	
019DD2	019DD2	[2110AA, 2111AA]	
019DD6	019DD6	[211094, 211194]	
019DDA	019DDA	[211096, 211196]	
019DDE	019DDE	[211080, 211082, 211180, 211182]	
019DE2	019DE2	[211020, 211022, 211120, 211122]	
019DE6	019DE6	[211084, 211086, 211184, 211186]	
019DEA	019DEA	[211028, 21102A, 211128, 21112A]	
019E08	019E08	[2110AA, 2111AA]	
019E1E	019E1E	[211080, 211082, 211180, 211182]	
019E26	019E26	[211080, 211082, 211180, 211182]	
019E2E	019E2E	[211080, 211180]	
019E38	019E38	[211084, 211184]	
019E66	019E66	[21101A, 21111A]	
019E70	019E70	[2110AC, 2111AC]	
019E7A	019E7A	[2110AA, 2111AA]	
019E84	019E84	[2110AA, 2111AA]	
019EAE	019EAE	[211080, 211082, 211180, 211182]	
019EB2	019EB2	[211084, 211086, 211184, 211186]	
019EC2	019EC2	[211025, 211125]	
019ECC	019ECC	[2110AA]	
019EF2	019EF2	[2110AA, 2111AA]	
019F08	019F08	[211084, 211086, 211184, 211186]	
019F10	019F10	[211084, 211086, 211184, 211186]	
019F18	019F18	[211080, 211180]	
019F22	019F22	[211084, 211184]	
019F50	019F50	[21101A, 21111A]	
019F5A	019F5A	[2110AC, 2111AC]	
019F64	019F64	[2110AA, 2111AA]	
019F6E	019F6E	[2110AA, 2111AA]	
019F98	019F98	[211080, 211082, 211180, 211182]	
019F9C	019F9C	[211084, 211086, 211184, 211186]	
019FAC	019FAC	[211025, 211125]	
019FB6	019FB6	[2111AA]	
019FFA	019FFA	[2110AA, 2111AA]	
01A010	01A010	[211080, 211082, 211180, 211182]	
01A014	01A014	[211084, 211086, 211184, 211186]	
01A01C	01A01C	[211080, 211082, 211180, 211182]	
01A020	01A020	[211084, 211086, 211184, 211186]	
01A028	01A028	[211080, 211180]	
01A032	01A032	[211084, 211184]	
01A060	01A060	[21101A, 21111A]	
01A06A	01A06A	[2110AC, 2111AC]	
01A074	01A074	[2110AA, 2111AA]	
01A07E	01A07E	[2110AA, 2111AA]	
01A0A8	01A0A8	[211080, 211082, 211180, 211182]	
01A0AC	01A0AC	[211084, 211086, 211184, 211186]	
01A0BC	01A0BC	[211025, 211125]	
01A0C6	01A0C6	[2110AA]	
01A10A	01A10A	[2110AA, 2111AA]	
01A122	01A122	[2110AA, 2111AA]	
01A12C	01A12C	[211094, 211194]	
01A130	01A130	[211096, 211196]	
01A13A	01A13A	[2110AB, 2111AB]	
01A148	01A148	[211038, 211138]	
01A14C	01A14C	[211024, 211124]	
01A15A	01A15A	[2110E9, 2111E9]	
01A164	01A164	[2110E9, 2111E9]	
01A16E	01A16E	[2110AA]	
01A172	01A172	[211038]	
01A176	01A176	[211024]	
01A190	01A190	[2110AB, 2111AB]	
01A1B0	01A1B0	[2110AA]	
01A1CC	01A1CC	[2110AA, 2111AA]	
01A1D4	01A1D4	[211038, 211138]	
01A1D8	01A1D8	[211024, 211026, 211124, 211126]	
01A1DC	01A1DC	[211030, 211032, 211130, 211132]	
01A1EA	01A1EA	[2110E9, 2111E9]	
01A1F8	01A1F8	[2110E9, 2111E9]	
01A202	01A202	[211012, 211112]	
01A20A	01A20A	[211024, 211124]	
01A21A	01A21A	[2110AA, 2111AA]	
01A224	01A224	[211094, 211194]	
01A228	01A228	[211096, 211196]	
01A232	01A232	[2110AB, 2111AB]	
01A240	01A240	[211038, 211138]	
01A244	01A244	[21104C, 21114C]	
01A24C	01A24C	[211012, 211112]	
01A258	01A258	[211024, 211124]	
01A27A	01A27A	[211024, 211124]	
01A28A	01A28A	[211012, 211112]	
01A2A0	01A2A0	[2110AA, 2111AA]	
01A2A8	01A2A8	[211038, 211138]	
01A2AC	01A2AC	[211030, 211130]	
01A2C8	01A2C8	[2110AC, 2111AC]	
01A2D8	01A2D8	[211080, 211082, 211180, 211182]	
01A2DC	01A2DC	[21104C, 21114C]	
01A2E6	01A2E6	[211024, 211124]	
01A2EE	01A2EE	[2110AC, 2111AC]	
01A31E	01A31E	[211094, 211194]	
01A32C	01A32C	[21102C, 21102E, 21112C, 21112E]	
01A3A0	01A3A0	[21102C, 21102E, 21112C, 21112E]	
01A3DE	01A3DE	[211020, 211022, 211120, 211122]	
01A3E4	01A3E4	[211020, 211120]	
01A3EA	01A3EA	[211088, 21108A, 21118A]	
01A3EE	01A3EE	[211030, 211032, 211130, 211132]	
01A450	01A450	[211124, 211126]	
01A454	01A454	[211130, 211132]	
01A4B8	01A4B8	[21107F]	
01A4BE	01A4BE	[21117F]	
01A4C4	01A4C4	[21127F]	
01A4EE	01A4EE	[21107F]	
01A4F6	01A4F6	[21117F]	
01A4FE	01A4FE	[21127F]	
01A52A	01A52A	[211000, 211100, 211200]	
01A532	01A532	[211004, 211104]	
01A54C	01A54C	[2110AD, 2111AD, 2112AD]	
01A552	01A552	[2110B1, 2111B1, 2112B1]	
01A560	01A560	[211004, 211104, 211204]	
01A568	01A568	[2110B1, 2111B1, 2112B1]	
01A572	01A572	[211030, 211032, 211130, 211132]	
01A594	01A594	[211000, 211100, 211200]	
01A59A	01A59A	[211004, 211104]	
01A5B6	01A5B6	[211004, 211104]	
01A5C0	01A5C0	[211004, 211104]	
01A5CE	01A5CE	[2110AD, 2111AD]	
01A5D4	01A5D4	[2110AF, 2111AF]	
01A5DA	01A5DA	[2110B0, 2111B0]	
01A5DE	01A5DE	[2110A1, 2111A1]	
01A5E6	01A5E6	[211000, 211100]	
01A5EC	01A5EC	[2110AC, 2111AC]	
01A604	01A604	[2110AA, 2111AA]	
01A60C	01A60C	[211004, 211104]	
01A62A	01A62A	[21103F, 21113F]	
01A636	01A636	[211001, 211101]	
01A640	01A640	[21107F, 21117F]	
01A64A	01A64A	[21102C, 21102E, 21112C, 21112E]	
01A64E	01A64E	[211034, 211036, 211134, 211136]	
01A658	01A658	[2110AA, 2111AA]	
01A660	01A660	[2110A0, 2111A0]	
01A66C	01A66C	[2110BF, 2111BF]	
01A68C	01A68C	[21107F, 21117F]	
01A694	01A694	[21107E, 21117E]	
01A6A2	01A6A2	[21107E, 21117E]	
01A6A8	01A6A8	[211004, 211104]	
01A6B4	01A6B4	[21107E, 21117E]	
01A6BA	01A6BA	[211004, 211104]	
01A6CA	01A6CA	[211004, 211104]	
01A6D2	01A6D2	[211001, 211101]	
01A6DA	01A6DA	[2110A0, 2111A0]	
01A6DE	01A6DE	[2110A7, 2111A7]	
01A6EA	01A6EA	[2110BF, 2111BF]	
01A6F0	01A6F0	[211001, 211101]	
01A6FA	01A6FA	[211001, 211101]	
01A702	01A702	[21107F, 21117F]	
01A708	01A708	[211170, 211172]	
01A70E	01A70E	[21197F, 211B7F, 211C7F, 211D7F]	
01A71E	01A71E	[211101]	
01A722	01A722	[211901, 211B01, 211C01, 211D01]	
01A72A	01A72A	[21117E]	
01A734	01A734	[211070, 211072, 211170, 211172]	
01A738	01A738	[211001, 211101]	
01A73A	01A73A	[211901]	
01A73E	01A73E	[21107E, 21117E]	
01A740	01A740	[21197E]	
01A746	01A746	[2110A7, 2111A7]	
01A752	01A752	[2110BF, 2111BF]	
01A75A	01A75A	[211006, 211106]	
01A766	01A766	[2110A0, 2111A0]	
01A76E	01A76E	[2110A0, 2111A0]	
01A772	01A772	[2110A4, 2111A4]	
01A77A	01A77A	[2110A4, 2111A4]	
01A77E	01A77E	[2110A5, 2111A5]	
01A78A	01A78A	[2110C6, 2111C6]	
01A798	01A798	[2110A5, 2111A5]	
01A79C	01A79C	[2110A7, 2111A7]	
01A7A4	01A7A4	[2110A7, 2111A7]	
01A7A8	01A7A8	[2110DE, 2111DE]	
01A7B0	01A7B0	[2110DE, 2111DE]	
01A7BA	01A7BA	[2110E9, 2111E9]	
01A7C2	01A7C2	[21104C, 21114C]	
01A7D4	01A7D4	[2110DF, 2111DF]	
01A7DC	01A7DC	[2110DF, 2111DF]	
01A7E6	01A7E6	[2110AC, 2111AC]	
01A7EE	01A7EE	[2110C4, 2111C4]	
01A7F0	01A7F0	[21103C, 21113C]	
01A7F4	01A7F4	[2110DC, 2111DC]	
01A808	01A808	[2110A5, 2111A5]	
01A80E	01A80E	[2110D4, 2111D4]	
01A814	01A814	[211004, 211104]	
01A81E	01A81E	[211070, 211072, 211170, 211172]	
01A828	01A828	[2110AC, 2111AC]	
01A830	01A830	[2110A1, 2111A1]	
01A83A	01A83A	[2110A1, 2111A1]	
01A842	01A842	[211000, 211100]	
01A846	01A846	[2110A1, 2111A1]	
01A850	01A850	[211000, 211100]	
01A85C	01A85C	[2110AA, 2111AA]	
01A864	01A864	[211004, 211104]	
01A876	01A876	[211000, 211100]	
01A87E	01A87E	[2110AC, 2111AC]	
01A882	01A882	[2110DF, 2111DF]	
01A88A	01A88A	[2110C4, 2111C4]	
01A88C	01A88C	[21103C, 21113C]	
01A896	01A896	[2110A1, 2111A1]	
01A8A0	01A8A0	[211000, 211100]	
01A8A4	01A8A4	[211002, 211102]	
01A906	01A906	[2110B0, 2111B0]	
01A90E	01A90E	[211004, 211104]	
01A91C	01A91C	[2110BF, 2111BF]	
01A926	01A926	[2110BF, 2111BF]	
01A956	01A956	[211004, 211104]	
01A964	01A964	[2110BF, 2111BF]	
01A994	01A994	[211004, 211104]	
01A9A2	01A9A2	[2110BF, 2111BF]	
01A9D2	01A9D2	[211004, 211104]	
01A9E0	01A9E0	[2110BF, 2111BF]	
01AA12	01AA12	[211012, 211112]	
01AA34	01AA34	[211013, 211113]	
01AA3A	01AA3A	[211017, 211117]	
01AA40	01AA40	[21104F, 21114F]	
01AA58	01AA58	[211013, 211113]	
01AA5E	01AA5E	[211017, 211117]	
01AA64	01AA64	[21104F, 21114F]	
01AA6A	01AA6A	[21103C, 21113C]	
01AA70	01AA70	[2110AC, 2111AC]	
01AA7A	01AA7A	[2110AA, 2111AA]	
01AA84	01AA84	[211013, 211113]	
01AA8A	01AA8A	[211017, 211117]	
01AA90	01AA90	[21104F, 21114F]	
01AA94	01AA94	[21101A, 21111A]	
01AB90	01AB90	[21111A]	
01ABA2	01ABA2	[211112]	
01ABAC	01ABAC	[211113]	
01ABB2	01ABB2	[211117]	
01ABB8	01ABB8	[21114F]	
01ABBE	01ABBE	[2111AC]	
01ABD0	01ABD0	[211112]	
01ABD8	01ABD8	[211113]	
01ABDE	01ABDE	[211117]	
01ABE4	01ABE4	[21114F]	
01AC1A	01AC1A	[21104C, 21114C]	
01AC22	01AC22	[211112]	
01AC42	01AC42	[211113]	
01AC48	01AC48	[211117]	
01AC4E	01AC4E	[21114F]	
01AC8E	01AC8E	[21101A]	
01AC9E	01AC9E	[2110A3]	
01ACA6	01ACA6	[2110A3]	
01ACE4	01ACE4	[2110A3]	
01ACEC	01ACEC	[2110A3]	
01ACF2	01ACF2	[211004]	
01AD02	01AD02	[211062, 211162]	
01AD0C	01AD0C	[21109A, 21119A]	
01AD14	01AD14	[2110BC, 2111BC]	
01AD18	01AD18	[2110BD, 2111BD]	
01AD1C	01AD1C	[2110BE, 2111BE]	
01AD20	01AD20	[2110BF, 2111BF]	
01AD42	01AD42	[211013, 211113]	
01AD48	01AD48	[211017, 211117]	
01AD4E	01AD4E	[21104F, 21114F]	
01AD54	01AD54	[2110A2, 2111A2]	
01AD5A	01AD5A	[2110A0, 2111A0]	
01AD60	01AD60	[2110A7, 2111A7]	
01AD64	01AD64	[2110A9, 2111A9]	
01AD72	01AD72	[21101A, 21111A]	
01AD7C	01AD7C	[2110A7, 2111A7]	
01AD82	01AD82	[2110A0, 2111A0]	
01AD88	01AD88	[2110B0, 2111B0]	
01AD8E	01AD8E	[2110AF, 2111AF]	
01AD94	01AD94	[211004, 211104]	
01AD9A	01AD9A	[21103C, 21113C]	
01ADA0	01ADA0	[2110AC, 2111AC]	
01ADA4	01ADA4	[21101A, 21111A]	
01ADAE	01ADAE	[2110AC, 2111AC]	
01AE12	01AE12	[2110AA, 2111AA]	
01AE1A	01AE1A	[2110AC, 2111AC]	
01AE24	01AE24	[2110AA, 2111AA]	
01AE40	01AE40	[21104C, 21114C]	
01AE4A	01AE4A	[2111B1]	
01AE5E	01AE5E	[211113]	
01AE64	01AE64	[211117]	
01AE6A	01AE6A	[21114F]	
01AE70	01AE70	[2111A2]	
01AE76	01AE76	[2111A0]	
01AE7A	01AE7A	[2111A7]	
