copyright	zengfr	site:http://github.com/zengfr/romhack
2119BA	enemy+BA	[00996E, 02BE64, 02C12E, 02C1DE, 02C544, 03E35E, 03E60E, 03E622, 03E62C, 03EEAC, 03F020, 03F204, 03F276, 03F2AC, 03F31C, 03F33C, 03F3D6, 03F4B4, 03F4EA, 03FB1A, 03FB4C, 03FBDA, 03FC82, 03FD10, 03FF6E, 03FFA6, 0401CC, 040272, 040C46, 040D74, 040DB6, 040FD4, 04118A, 041884, 0418CE, 041A48, 041AE8, 041BF4, 041C36, 041CAA, 041DD6, 041E56, 041EBA, 041F86, 041FEE, 042110, 042120, 0422D0, 0423DA, 042412, 04243C, 042702, 042712, 0427D4, 042EC6, 042F70, 043080, 0430CC, 04310C, 043166, 043192, 0431CA, 0431DE, 04328E, 043348, 04339E, 043438, 0434AA, 0434CC, 043548, 043572, 0435E6, 043E42, 0444E6, 04466C, 044B6A, 04515E, 045D80, 045DB8, 0460D4, 0462C2, 04A58C, 04C698, 04C842, 04C8AE, 04CAD6, 04F7BA, 04F7CC, 050E38, 0512C2, 051E38, 052832, 05284E, 055D80, 05C8B0, 05C904, 05C90A, 05C91A, 05CBA6, 05CC0C, 05CC5C, 05CF94, 05F338, 05F402, 05F48E, 05F582, 05F6E4, 05F854, 05FBAC, 060AC2, 060CE4, 060D86, 06103A, 06181A, 062116]	
2119BC	enemy+BC	[00996E, 02BE68, 02C54C, 03E35E, 03F028, 03F20C, 03F6E0, 03FA70, 03FAEC, 03FB1E, 03FB54, 03FBAC, 03FBDE, 03FC54, 03FC86, 03FCE2, 03FD14, 03FF76, 03FFAE, 0401D0, 040C4A, 040D78, 040DBA, 040FD8, 04118E, 041888, 0418D2, 041A4C, 041AEC, 041BF8, 041C3A, 041CAE, 041DDA, 041E5A, 041EBE, 041F8A, 041FF2, 042114, 042124, 0422D4, 0423DE, 042416, 042440, 042706, 042716, 0427D8, 042ECA, 042F74, 043084, 0430D0, 04311C, 04316A, 043196, 0431CE, 0431E2, 043292, 04334C, 0433A2, 04343C, 0434AE, 0434D0, 043576, 0435EA, 043CBE, 044B72, 044E90, 0453D4, 0460DC, 0462CA, 04A58C, 04C69E, 04F7BE, 04F7D0, 050E3E, 052836, 05C8B6, 05C904, 05C90A, 05C91A, 05CA4C, 05CBAA, 05CC10, 05CC60, 05CF98, 05F33E, 05F406, 05F492, 05F586, 05F6E8, 05F858, 05FBB0, 060AC8, 060CE8, 060D8A, 06103E, 06211A]	
2119BE	enemy+BE	[00996E, 02BE68, 02C54C, 03E35E, 03F028, 03F20C, 03F6E0, 03FA70, 03FB1E, 03FB54, 03FBDE, 03FC86, 03FD14, 03FF76, 03FFAE, 0401D0, 040C4A, 040D78, 040DBA, 040FD8, 04118E, 041888, 0418D2, 041A4C, 041AEC, 041BF8, 041C3A, 041CAE, 041DDA, 041E5A, 041EBE, 041F8A, 041FF2, 042114, 042124, 0422D4, 0423DE, 042416, 042440, 042706, 042716, 0427D8, 042ECA, 042F74, 043084, 0430D0, 04311C, 04316A, 043196, 0431CE, 0431E2, 043292, 04334C, 0433A2, 04343C, 0434AE, 0434D0, 04354C, 043576, 0435EA, 043CBE, 044B72, 044E90, 0453D4, 0460DC, 0462CA, 04A58C, 04C69E, 04F7BE, 04F7D0, 050E3E, 052836, 052852, 05C8B6, 05C904, 05C90A, 05C91A, 05CA4C, 05CBAA, 05CC10, 05CC60, 05CF98, 05F33E, 05F406, 05F492, 05F586, 05F6E8, 05F858, 05FBB0, 060AC8, 060CE8, 060D8A, 06103E, 06211A]	
2119C0	enemy+C0	[00996E, 03E35E, 043C08, 045C5E, 045C66, 04A58C]	
2119C2	enemy+C2	[00996E, 03E35E, 043C08, 045C5E, 045C66, 04A58C]	
2119C4	enemy+C4	[00996E, 03E35E, 04A58C, 04E2B0, 05053A, 0530DE, 0532F6, 053340, 05340C]	
2119C5	enemy+C5	[03EEF4, 03FDC0, 03FFE8, 043B6E, 044978, 046148, 046152, 046198, 0461A2, 04635E, 052FD2, 05307A, 0530A2]	
2119C6	enemy+C6	[00996E, 03E35E, 043BE6, 04432C, 044336, 044988, 04A58C]	
2119C7	enemy+C7	[04022E]	
2119C8	enemy+C8	[00996E, 03E35E, 04A58C]	
2119CA	enemy+CA	[00996E, 03E35E, 04A58C]	
2119CC	enemy+CC	[00996E, 03E35A, 03EF98, 03F2A8, 03F304, 03F312, 03F326, 03F3E0, 03F4E6, 03FB44, 04A588]	
2119CE	enemy+CE	[00996E, 03E35A, 03EF9C, 03F3A8, 03F44C, 03F800, 03F808, 03FAC4, 03FAD0, 03FB48, 04A588]	
2119D0	enemy+D0	[00996E, 03E35A, 04A588]	
2119D1	enemy+D1	[03FF4C, 03FF54, 040034, 040BB0, 041CD2, 0532B2]	
2119D2	enemy+D2	[00996E, 03E35A, 03EF86, 04A588, 0666D8]	
2119D3	enemy+D3	[03EF8A, 0666D4]	
2119D4	enemy+D4	[00996E, 03E35A, 040308, 040382, 040980, 04A588, 05C756, 05C7AA, 05C87E, 060960, 0609BC, 060A96]	
2119D5	enemy+D5	[05C74A, 060954]	
2119D6	enemy+D6	[00996E, 03E35A, 04174A, 04179A, 04189A, 041A86, 041C4C, 042D66, 0430E2, 0431A8, 04A588]	
2119D8	enemy+D8	[00996E, 03E35A, 040B26, 04A588, 04F75E, 0527E2, 05C1AA, 05CBF0, 05CC4A, 05F008, 05F020, 05F3DE, 05F3F4, 05F4C8, 05F4DC, 05FE38, 05FF3A, 0604CA, 060628, 060CC8, 060D78, 0620EA, 062108, 06645A]	
2119DA	enemy+DA	[00996E, 03E35A, 040B38, 04A588, 04F604, 04F754, 0527D8, 0528B6, 05C1AA, 05CBF4, 05CC4E, 05F00E, 05F3E2, 05F3F8, 05F4CE, 05FE3E, 05FF3A, 0604D0, 06062E, 060CCC, 060D7C, 06210C, 06645E, 06649C]	
2119DC	enemy+DC	[00996E, 03E35A, 04A588, 05C116, 05C2C4, 05C2DC, 05C356, 05C3A6, 05CD24, 05CDCA, 05CE2A, 05D248, 05D2F0, 05DB18, 05DB26, 05F066, 05F5E4, 05FB5E, 05FE7C, 060096, 0600AC, 0600B2, 06015A, 060EC4, 061A30]	
2119DD	enemy+DD	[05C110, 05C16C, 05C1C4, 05C270, 05CB38, 05F062, 05F5D8, 05FE82, 060208, 06029E, 0602AE, 061DB0, 061E16, 061E6C, 061EAC, 06243A]	
2119DE	enemy+DE	[00996E, 03E35A, 04A588, 05FE88, 0603B6, 0603D4, 0603FA, 0604F6, 0605A2, 061FAA, 0621A4]	
2119DF	enemy+DF	[05FE76, 05FED2, 05FEE4, 05FEEC, 05FF4A, 05FFFA, 060432, 060BE6]	
2119E0	enemy+E0	[00996E, 03E35A, 04A588]	
2119E2	enemy+E2	[00996E, 03E35A, 04A588]	
2119E4	enemy+E4	[00996E, 03E35A, 04A588]	
2119E6	enemy+E6	[00996E, 00AF4A, 00B158, 00B15C, 00B1BA, 00B1BE, 03E35A, 04A588]	
2119E8	enemy+E8	[00996E, 03E35A, 04A588]	
2119E9	enemy+E9	[0022E8, 002352, 00AEB2, 017606, 01CFDE, 02BE4E, 03E52A, 03EF2A, 03EF36, 0402E4, 04452C, 0445CC, 044FE2, 045066, 0451A4, 04528C, 0452FE, 0453F0, 04C8A4, 05C900, 05C942, 05CB02, 05CC28, 05CD0E, 05D56E, 05D5FE, 05D6B4, 05D918, 05D960, 05DC5E, 05DDE8, 05F6BC, 05F708, 060012, 060072, 06013E, 060246, 060B2A, 060BB0, 060D2A, 060E00, 06112E, 06122E, 0612A4, 061690, 061710, 0617C0, 0617E8, 0619F2, 061A7C, 061AE0, 061B08, 061C40, 061C9E, 061E1E, 061EC0, 0620A8, 0622A8, 066666, 0666F8, 0667E2]	
2119EA	enemy+EA	[00996E, 00AE12, 00AE6E, 00AEA2, 03E35A, 045280, 04A588, 061F3C]	
2119EB	enemy+EB	[000C10, 000C26, 002278, 002320]	
2119EC	enemy+EC	[0077C8, 00996E, 00AF2C, 00AF64, 00B154, 00B1B6, 00B26A]	
2119EE	enemy+EE	[0077C8, 00996E, 00AF2C, 00AF64, 00B154, 00B1B6, 00B26A]	
2119F0	enemy+F0	[00996E]	
2119F2	enemy+F2	[00996E]	
2119F4	enemy+F4	[00996E]	
2119F6	enemy+F6	[00996E]	
2119F8	enemy+F8	[00996E]	
2119FA	enemy+FA	[00996E]	
2119FC	enemy+FC	[00996E]	
2119FE	enemy+FE	[00996E]	
211A00	enemy+ 0	[0077BA, 00996E, 00B2BA, 00B344, 00B350, 00B4E8, 00FBF8, 01E6DA, 026A20, 03E31A, 03E376, 03E37C, 03E3F2, 03E520, 03EDAA, 03EE64, 03EF40, 03EFBA, 03EFC8, 03F00E, 03F01C, 03F068, 03F084, 045308, 045BD4, 045BEE, 045BFA, 04A554, 04A5A4, 04A5AA, 0660CC, 066218]	
211A01	enemy+ 1	[00AD9E, 00B4A8, 01FAE6, 01FB06, 03FD84, 03FD94, 0401FE, 04020E, 04028A, 04029A, 040318, 040392, 04056C, 043E94, 044500, 044542, 044546, 0446DA, 04C626, 04D7E4, 04E51C, 050DC6, 054452, 055D0E]	
211A02	enemy+ 2	[00996E, 03E250, 03E376, 03E400, 04A4E4, 04A5A4, 0605CC]	
211A04	enemy+ 4	[00996E, 02BE16, 02C18E, 02C5AA, 03E376, 03FF04, 0401DC, 0406EC, 040840, 040936, 040946, 040CA4, 04212A, 043EDC, 044A84, 044B38, 045216, 045B40, 045D6E, 0460FC, 046288, 04A5A4, 04A834, 04A886, 04A91A, 04AAE4, 04C0B8, 04C1C6, 04C4F8, 04C550, 04C5E0, 04C60E, 04C7B2, 04C8B4, 04CA96, 04CB06, 04CBB6, 04CE44, 04D730, 04D7BE, 04D7CC, 04E288, 04E3AA, 04E406, 04E4F6, 04E504, 050D10, 050DA0, 053FB6, 0542C8, 05442A, 055BDA, 055C36, 055CCA, 055CF6, 055E3E, 055F1E]	
211A06	enemy+ 6	[00996E, 02BE1C, 02C194, 03E376, 03FECC, 03FF0A, 04003A, 04004A, 040064, 0401E2, 04025E, 0402CE, 04035C, 0403F6, 0405B0, 0406F0, 040844, 04094A, 040BB6, 040BC6, 043236, 04336C, 043E02, 043E54, 04446A, 044672, 044A5E, 044FC4, 0451FE, 04521C, 045500, 045B46, 045D74, 04A5A4, 04C5DA, 04C684, 04D7B8, 04D842, 04E4F0, 04E57A, 050D9A, 050E24, 054424, 054498, 055CC4, 055D6C]	
211A08	enemy+ 8	[00996E, 02BE1C, 02C19A, 03E376, 03FED2, 03FF10, 040040, 040050, 0401E8, 04040E, 0406F6, 04084A, 040950, 040B78, 040BBC, 040BCC, 040BD4, 040C24, 040C4E, 040CB0, 040D7C, 040DEE, 040E22, 040EF8, 040F7E, 040F8A, 040FF6, 0410E2, 0410F4, 0411E8, 041674, 04174C, 04179C, 04185A, 041872, 041898, 041A24, 041A6C, 041A84, 041AA0, 041B68, 041B80, 041B9C, 041BAC, 041C4A, 041CB4, 041D64, 041D70, 041DAA, 041E60, 041E8C, 041F4C, 041F58, 04204A, 0420C0, 0422B6, 0422FC, 042352, 0423E2, 04241C, 04244A, 0424BE, 0426BC, 042754, 042CE4, 042D68, 042D8C, 042DB0, 042E08, 042E50, 042FB4, 042FEA, 043020, 0430AA, 0430E0, 043170, 0431A6, 0431E8, 043204, 04323C, 043256, 043274, 0432EC, 043372, 04337A, 043442, 0434D4, 043556, 04357C, 043EE0, 044900, 0449A2, 0449F6, 044A64, 044AE4, 044B14, 044B44, 044C14, 044C2E, 044E5E, 044E94, 044FCA, 04513C, 04519C, 0451C2, 045202, 045222, 045284, 0452E6, 045478, 0454BC, 045504, 0459EE, 045A86, 045AE8, 045B4C, 045B52, 045B82, 045BC4, 045D7A, 045E50, 045E8A, 045F0E, 045FBE, 046000, 0460BC, 046182, 046200, 04A5A4, 04AA64, 04AA96, 04AAAC, 04AF14, 04AF52, 04B28E, 04B2D2, 04BF38, 04BFAA, 04BFD8, 04C0A8, 04C0C4, 04C132, 04C162, 04C1BE, 04C1E4, 04C222, 04C6DE, 04C71C, 04C732, 04C78A, 04C804, 04C84C, 04C87C, 04C89C, 04CA1A, 04CA46, 04CA6A, 04CAA2, 04CADA, 04CB12, 04CB5E, 04CB9E, 04CBE6, 04CC24, 04CC34, 04CD42, 04CDB0, 04CE3C, 04DF56, 04DFB8, 04DFF6, 04ECBA, 04ED04, 04F8BE, 04F918, 050928, 050990, 053F74, 053FA4, 0548E0, 054992, 0549D4, 055DB4, 055DF4, 055E10, 055E74, 055EBE, 055F0C]	
211A0A	enemy+ A	[00996E, 03E256, 03E376, 04A4EA, 04A5A4, 04A904, 04C5CE, 04D7AC, 04E4E4, 050D8E, 054418, 055CB8, 0605D2]	
211A0B	enemy+ B	[00AEF0, 00B146, 00B2D0, 00B2F8, 00B442, 02C1A4, 02C33E, 02C350, 02C53A, 03EDD8]	
211A0C	enemy+ C	[00996E, 00B44A, 00B476, 00FC00, 03E372, 04A5A0]	
211A0E	enemy+ E	[00996E, 00B424, 00B47C, 00FC00, 03E372, 04A5A0]	
211A10	enemy+10	[00996E, 00B518, 00B622, 00B64A, 00FC08, 03E372, 03EDB2, 04A5A0]	
211A12	enemy+12	[00996E, 00B524, 00B622, 00B656, 00FC08, 01FF2C, 02C9D0, 03E372, 03EBB6, 040094, 04009C, 0400AE, 040CE4, 040CF6, 040DC0, 040EA2, 040EB4, 0411BA, 04170A, 04175A, 04176C, 0417B0, 0417C2, 0419D2, 0419E4, 041CEE, 041D00, 042086, 042098, 04237A, 04238C, 0424DE, 0424F0, 04275C, 0427B8, 042D26, 042DBA, 042DCC, 042E12, 042E24, 042E5A, 042E6C, 042EA4, 042F78, 042F8A, 04329E, 0432B0, 043326, 0433AE, 0433C0, 04345A, 0434EE, 043596, 043E48, 0444EC, 04467E, 04A5A0]	
211A13	enemy+13	[02C330, 03EBE0, 03EBEA, 03EC1A, 03EC24, 040C34, 040DCA, 0411C4, 0422DA, 0423F0, 042744, 042766, 0427C2, 042EAE, 043330, 0449E6, 044A6C, 044AFE, 045142, 045184, 0451B2, 0452C0, 04549C, 045ABE, 045AFA, 045EBC, 045FD2, 046170, 04AA86, 04BF9A, 04C0F6, 04C1AE, 04C1F6, 04C70C, 04C774, 04C7A0, 04C822, 04C864, 04C88C, 04CA30, 04CAB6, 04CB28, 04CB7E, 04CC14, 04CD74, 04CE2C, 04DF86, 04ECD4, 04F8F0, 050958, 053F94, 05488C, 0549BE, 055DE4, 055E9C, 055EFC]	
211A14	enemy+14	[00996E, 00B508, 00B560, 00B564, 00B588, 00B634, 03E372, 0400B8, 040D00, 040EBE, 041776, 0417CC, 0419EE, 041D0A, 0420A2, 042396, 0424FA, 042DD6, 042E2E, 042E76, 042F94, 0432BA, 0433CA, 04A5A0, 04ED10]	
211A15	enemy+15	[03EBEE, 03EC02, 03EC28, 03EC3C]	
211A16	enemy+16	[00996E, 00B4D2, 00B4E0, 00B576, 00B5A0, 03E372, 03EC06, 03EC40, 0400CC, 040D14, 040ED2, 04173A, 04178A, 0417E0, 041A02, 041D1E, 0420B0, 0423AA, 04250E, 042D50, 042DE4, 042E3C, 042E84, 042FA2, 0432C8, 0433D8, 043484, 043518, 0435C0, 04A5A0, 04DFF2]	
211A17	enemy+17	[00B4B0, 00B4E4, 00FC0E, 02BE42, 02C336, 03EAD6, 03EAE0, 03EAEA, 03EB12, 03EB1C, 03EB26, 03EDCC, 0400B4, 0400C8, 040C3A, 040CFC, 040D10, 040DD0, 040EBA, 040ECE, 0411CA, 041736, 041772, 041786, 0417C8, 0417DC, 04187A, 041894, 0419EA, 0419FE, 041A3E, 041A80, 041B3A, 041B7C, 041C2C, 041C46, 041D06, 041D1A, 04209E, 0420BC, 0422E0, 042392, 0423A6, 0423F6, 042424, 042436, 0424F6, 04250A, 04274A, 04276C, 0427C8, 042D5C, 042DD2, 042DF0, 042E2A, 042E48, 042E72, 042E90, 042EB4, 042EC0, 042F90, 042FAE, 043002, 04301C, 0430C2, 0430DC, 043188, 0431A2, 0432B6, 0432D4, 043336, 043342, 0433C6, 0433E4, 043490, 043524, 0435CC, 043E4E, 043ECA, 043ED0, 0444F2, 044684, 0449EC, 0449FE, 044A72, 044B04, 044B26, 044C1A, 045148, 04518A, 0451B8, 0452C6, 04548C, 0454A2, 045AC4, 045B00, 045B92, 045EC2, 045FD8, 046176, 04AA8C, 04AF3C, 04B2B6, 04BFA0, 04BFD4, 04BFE0, 04BFE8, 04C0FC, 04C146, 04C172, 04C1B4, 04C1D4, 04C1EC, 04C1FC, 04C712, 04C77A, 04C7A6, 04C828, 04C86A, 04C892, 04CA36, 04CABC, 04CB2E, 04CB84, 04CC1A, 04CD7A, 04CDF0, 04CE32, 04DF8C, 04DFD0, 04DFEC, 04E05A, 04E0B0, 04ECDA, 04ED64, 04F8F6, 04F958, 05095E, 0509AC, 053F9A, 053FAC, 054892, 0549C4, 055DEA, 055DFC, 055EA2, 055F02, 055F14]	
211A18	enemy+18	[00996E, 00B37E, 00FC14, 03E372, 04A5A0, 04C53C, 04E3F2, 04E44E, 055C22, 055CD0]	
211A19	enemy+19	[00B394]	
211A1A	enemy+1A	[00996E, 00ADF2, 00B2D6, 00B364, 00B45C, 00B5F0, 00FC1A, 01915E, 01E704, 026A70, 02C38E, 03E26A, 03E278, 03E372, 03E5E8, 03EAF8, 03EB34, 03EB82, 03EB8A, 03EBA8, 03EBB2, 0401AE, 0401BA, 040882, 043CF0, 043F9A, 044354, 044366, 044456, 044464, 0444DC, 044610, 04461E, 044662, 0461D6, 04A4FA, 04A5A0, 04AA7A, 04C07E, 04C084, 04C6FA, 04CBFC, 04ECE6, 04ECF4, 0548C6, 055DD2, 055EEC]	
211A1B	enemy+1B	[018E8E, 018FFE, 02C006, 02C11E, 02C4FA, 03EAFA, 03EB36, 045E72, 045E80]	
211A1C	enemy+1C	[00996E, 00B278, 00B4C4, 00B530, 00B56E, 00B584, 00B63E, 02C9D8, 03E372, 04A5A0]	
211A1E	enemy+1E	[00996E, 00B278, 00B4C4, 00B530, 00B56E, 00B584, 00B63E, 02C9D8, 03E372, 04A5A0]	
211A20	enemy+20	[00833A, 00996E, 00AD8C, 00AD92, 00ADAA, 00ADCE, 00AE86, 00B46A, 00B5F6, 00FC20, 01DDC6, 01E6EE, 01FD98, 026A7A, 02C164, 02C396, 02C550, 03D918, 03D958, 03DBF2, 03E27C, 03E372, 03EE14, 03EE9A, 03EEDC, 03F1D0, 03F1E4, 03F1EC, 03F2B0, 03F30C, 03F318, 03F322, 03F3D2, 03F3DC, 03F462, 03F4EE, 03F548, 03FB50, 040188, 04086E, 040A5C, 040AD6, 040B1C, 043FA8, 04400E, 044014, 044018, 044358, 044A18, 046024, 0460EA, 04A4FE, 04A5A0, 04AAC8, 04BF54, 04C09A, 04C852, 04CA54, 04CAF4, 04CB64, 04CC50, 0549A6, 055E2C, 0605E2]	
211A21	enemy+21	[044C6E]	
211A22	enemy+22	[00833A, 00996E, 00AD8C, 00AD92, 00ADAA, 00B5F6, 02BE8C, 02C164, 02C550, 03E372, 03F1D0, 03F1E4, 03F1EC, 03F2B0, 03F318, 03F3D2, 03F4EE, 03FB50, 040AD6, 04A5A0]	
211A24	enemy+24	[00996E, 00ADB2, 00ADD2, 00B2EA, 00FC26, 01DD44, 01E4A8, 01E752, 01E796, 01E7EE, 01FDAE, 02C3A0, 02C56C, 03E282, 03E372, 03EEFC, 03EF10, 03EF1E, 03EFAA, 03EFBE, 03EFF8, 03F012, 03F076, 03F19C, 040122, 040AA6, 04402A, 046028, 04A504, 04A5A0, 0605E6]	
211A25	enemy+25	[03F288, 03F4C6, 03F6F0, 03FA80, 03FB2E, 03FBEE, 03FC96, 03FD24]	
211A26	enemy+26	[00996E, 00ADB2, 02BE92, 03E372, 03EF1E, 04A5A0]	
211A28	enemy+28	[00833E, 00996E, 00ADBA, 00ADD6, 00AF58, 00B2E6, 00B602, 01DDFA, 01E6F6, 026A50, 02BE82, 02C168, 02C554, 03D920, 03D960, 03DBFA, 03E372, 03F13C, 03F1D4, 03F1E8, 03F1F0, 03F470, 03F718, 03F804, 03FAA8, 03FACA, 03FB58, 040A6A, 040ABE, 040B2E, 040F62, 041838, 041AD0, 041BDC, 041D4A, 041EA2, 041F36, 041F6E, 04253C, 04256A, 042F4C, 043FB8, 044032, 04526A, 04602C, 04A5A0, 04C06E, 0605EA]	
211A29	enemy+29	[03E288, 04A50A]	
211A2A	enemy+2A	[00833E, 00996E, 00ADBA, 00B602, 02BE82, 02BE98, 02C168, 02C554, 03E372, 03F13C, 03F1D4, 03F1E8, 03F1F0, 03F718, 03FAA8, 03FB58, 040ABE, 04A5A0]	
211A2C	enemy+2C	[00996E, 00ADA6, 02BE9E, 03E36E, 03EBC6, 03EBCE, 03F032, 03F048, 03F1A6, 03F1B2, 03F1F6, 03FEFA, 03FF7A, 03FFB2, 040088, 0401C0, 040274, 040ADA, 04515A, 0452DC, 0452F8, 04A59C, 04C69A, 04D858, 04E590, 050E3A, 0544AE, 055D82]	
211A2E	enemy+2E	[00996E, 00ADA6, 02BE9E, 03E36E, 03EBC6, 03F032, 03F048, 03F1A6, 03F1B2, 03F1F6, 03FEFA, 03FF7A, 03FFB2, 040088, 0401C0, 040274, 040ADA, 04515A, 0452DC, 0452F8, 04A59C, 04C69A, 04D858, 04E590, 050E3A, 0544AE, 055D82]	
211A30	enemy+30	[00996E, 00ADAE, 02BEA4, 02C13C, 02C548, 03E36E, 03EF0C, 03EF24, 03FEF2, 03FF72, 03FFAA, 0401C4, 043E14, 044480, 04463E, 044B6E, 045128, 045198, 045264, 0452D4, 0452EC, 045AE4, 0460D8, 04A59C, 04C878, 04C882, 04CB92]	
211A32	enemy+32	[00996E, 00ADAE, 02BEA4, 02C13C, 02C548, 03E36E, 03EF0C, 03EF24, 03FEF2, 03FF72, 03FFAA, 0401C4, 043E14, 044480, 04463E, 044B6E, 045128, 045198, 045264, 0452D4, 045AE4, 0460D8, 04A59C, 04C878, 04CB92]	
211A34	enemy+34	[00996E, 00ADB6, 02BEAA, 03E36E, 03F036, 03F04C, 03F1AA, 03F1B8, 03F1FC, 03FEFE, 03FF7E, 03FFB6, 04008E, 0401C8, 040AC2, 045130, 045274, 04A59C, 04C6A0, 04E596, 050E40]	
211A36	enemy+36	[00996E, 00ADB6, 02BEAA, 03E36E, 03F036, 03F04C, 03F1AA, 03F1B8, 03F1FC, 03FEFE, 03FF7E, 03FFB6, 04008E, 0401C8, 040AC2, 045130, 045274, 04A59C, 04C6A0, 04E596, 050E40]	
211A38	enemy+38	[00996E, 00B5C8, 00B5FC, 03E36E, 03E5F6, 03EF00, 03EF14, 03EF1C, 03EFB4, 03F008, 03F044, 03F07A, 043FB2, 045136, 0452E2, 04A59C, 04C05E]	
211A3A	enemy+3A	[00996E, 00B5FC, 03E36E, 03EF1C, 043FB2, 04A59C]	
211A3C	enemy+3C	[00996E, 01DBAE, 01DD30, 01E732, 01E7C2, 01F306, 02BE6E, 02C1AA, 02C5B6, 03E36E, 040CE0, 040E9E, 0417A4, 041CEA, 04205E, 0422CA, 04236E, 0424DA, 042732, 042D70, 043226, 043BA4, 043BB6, 043C12, 043D04, 043E08, 044346, 044370, 044436, 04446E, 044474, 0445F0, 044678, 0449CE, 044AF8, 044C2A, 0450FA, 045496, 045AB8, 04611C, 04A59C, 04AA80, 04AADA, 04AF36, 04B2B0, 04B2BC, 04BF50, 04C0F0, 04C700, 04C76E, 04C79A, 04C81C, 04CC08, 04CD6E, 04DF7A, 04ECCE, 04F8EA, 050952, 053F8E, 054886, 055DD8, 055E96]	
211A3E	enemy+3E	[00996E, 00B306, 03E36E, 04527A, 04A59C]	
211A3F	enemy+3F	[0077CC, 018B22, 018E16, 018E20, 018E7E, 018E86, 018F86, 018F90, 018FEE, 018FF6, 02C118, 02C358, 02C366, 03FFE2, 040150, 040962, 043B56, 043CFC, 04436C, 0445B0, 0449C2, 044A0E, 044B5E, 0451F2, 04520A, 0454B8, 045A10, 045B34, 045B6C, 04A8D6, 04C5A0, 04CB3A, 04CBB0, 04D784, 04E4B6, 050D60, 0543F0, 055C8A]	
211A40	enemy+40	[00996E, 018E8A, 018FFA, 03E36E, 040158, 043B82, 043BF6, 043E6C, 0444FC, 04A59C]	
211A42	enemy+42	[00996E, 018E8A, 018FFA, 03E36E, 040158, 043B82, 043BF6, 043E6C, 0444FC, 04A59C]	
211A44	enemy+44	[00996E, 018E96, 019006, 03E36E, 044022, 04A59C]	
211A45	enemy+45	[018E32, 018FA2, 018FCC, 043B5E, 043C5C, 04448E, 0445D2]	
211A46	enemy+46	[00996E, 018E96, 019006, 03E36E, 044400, 04A59C]	
211A47	enemy+47	[043EB4]	
211A48	enemy+48	[00996E, 03E36E, 04A59C, 04AAA8, 04AAD0, 04C72E, 04C764, 04C786, 04C790, 04CA42, 04CA4C, 04CA66, 04CA8C, 04CC02, 04CC58, 04DF80, 04E008, 055E0C, 055E34]	
211A4A	enemy+4A	[00996E, 00B5E2, 02BE48, 03E36E, 043ED6, 04A59C, 04A8E2, 04C5AC, 04C706, 04E4C2, 050D6C, 055C96]	
211A4B	enemy+4B	[00AF52, 00B608, 02C33A, 02C534, 03FFFE, 044FEA, 04CC0E, 055DDE, 055E48]	
211A4C	enemy+4C	[00996E, 018B52, 018F12, 01FB44, 01FF16, 02893A, 02B62E, 02C516, 02C812, 03E36A, 03E66C, 03E72A, 03E944, 03EB92, 03EE6A, 03FF16, 040162, 04085A, 040A4A, 040BE8, 040C54, 04213C, 043312, 0433EC, 043C28, 043C70, 043C9C, 043D5C, 043F5A, 04439A, 04441A, 0445A6, 044622, 0446AA, 0446DE, 04487A, 0448CC, 044916, 044A32, 044B76, 044EE6, 04503A, 04504C, 04506E, 0450A6, 045296, 045BA2, 045D02, 045ED2, 0460E2, 046158, 046212, 04A598]	
211A4D	enemy+4D	[01FC70, 03EDAE]	
211A4E	enemy+4E	[00996E, 018E90, 019000, 03E36A, 043CEC, 043E2A, 043FBE, 044038, 04445A, 0444CE, 044614, 044654, 04A598]	
211A4F	enemy+4F	[0077D0, 018B22, 018F04, 018F0A, 018F24, 01910C, 02BED4, 02BFF2, 02BFF8, 02C108, 02C10E, 03E5C2, 03EAF4, 03EB0A, 03EB30, 03EB54, 040968, 040C40, 040DD6, 0411D0, 0422E6, 0423FC, 042750, 042772, 0427CE, 042EBA, 04333C, 043E62, 0444F8, 04468A, 0449F2, 044A78, 044B0A, 044FF6, 04514E, 045190, 0451BE, 0451EC, 0452CC, 0454A8, 045A16, 045ACA, 045B06, 045B72, 045EC8, 045FDE, 04617C, 04AA92, 04BFA6, 04C102, 04C1BA, 04C1DC, 04C202, 04C718, 04C780, 04C7AC, 04C82E, 04C870, 04C898, 04CA3C, 04CAC2, 04CB34, 04CB8A, 04CC20, 04CD80, 04CE38, 04DF92, 04ECE0, 04F8FC, 050964, 053FA0, 054898, 0549CA, 055DF0, 055EA8, 055F08]	
211A50	enemy+50	[00996E, 0190F0, 03E36A, 04A598]	
211A52	enemy+52	[000C2C, 00996E, 03E36A, 04A598]	
211A53	enemy+53	[04A872, 04A8C4, 04C536, 04C58E, 04D772, 04E3EC, 04E448, 050D4E, 05430A, 055C1C, 055C78, 055CF0]	
211A54	enemy+54	[00996E, 019104, 03E36A, 04A598]	
211A56	enemy+56	[00996E, 019120, 03E36A, 04A598]	
211A58	enemy+58	[00996E, 00B2FE, 03E36A, 04A598]	
211A59	enemy+59	[018B58, 018BD8, 018BEA]	
211A5A	enemy+5A	[00996E, 01FD08, 03E36A, 044050, 04A598]	
211A5C	enemy+5C	[00996E, 03E36A, 04A598]	
211A5E	enemy+5E	[00996E, 03E36A, 04A598]	
